
2024-05-23 20:33:46

2024-05-23 21:02:12
422.07760669251894,445.09476733474406,217.92239330748106,34.90523266525594
441.9292356202755,462.9511464286749,198.0707643797245,17.048853571325083
528.5695322775205,396.9241557033183,111.43046772247953,83.07584429668168
529.0391625384789,396.97588436069776,110.96083746152112,83.02411563930224
480.3091194838157,483.03777910425964,159.69088051618428,-3.0377791042596414
521.2820623479572,437.86065352333827,118.71793765204279,42.13934647666173
534.4141559798721,372.33765901841167,105.58584402012787,107.66234098158833
498.21305082334635,479.91402914227115,141.78694917665365,0.08597085772885293
495.6133713179312,390.2123875332314,144.38662868206882,89.78761246676862
523.3811810746859,434.25241172468577,116.61881892531414,45.74758827531423
529.5491131028795,395.4418886830345,110.45088689712054,84.5581113169655
484.48362261478206,474.7516024507972,155.51637738521794,5.248397549202821
511.4985993589447,478.44692609376375,128.50140064105528,1.55307390623625
494.5818379648309,484.45585291097973,145.41816203516908,-4.455852910979729
419.80775072782296,392.9378038968117,220.19224927217704,87.06219610318828

2024-05-23 21:11:23
355.888307125191,386.170259866449,284.111692874809,93.82974013355101
350.67075684404614,378.24559566158086,289.32924315595386,101.75440433841914
330.99720361773166,361.64834537111824,309.00279638226834,118.35165462888176
295.5704768926928,348.2192465074241,344.4295231073072,131.7807534925759
312.98953951241015,312.9376941257535,327.01046048758985,167.06230587424648
838.3509887918095,337.4454726557965,-198.35098879180953,142.5545273442035
624.6663421476029,837.7336700547573,15.333657852397096,-357.73367005475734
618.6444928181531,918.9574311178463,21.35550718184686,-438.95743111784634
596.3698475264146,903.0611034369517,43.63015247358544,-423.0611034369517
132.66063247712535,394.2115837574535,507.3393675228747,85.78841624254648
181.28077719888446,316.5547696667523,458.7192228011155,163.4452303332477
165.7115867601516,312.8315867080488,474.2884132398484,167.1684132919512
164.25533965452658,332.39545867815133,475.74466034547345,147.60454132184867
179.10917605467085,353.1197809174076,460.89082394532915,126.88021908259242
155.9743701003124,578.135976058491,484.0256298996876,-98.135976058491
164.03771045241857,623.596636097099,475.96228954758146,-143.596636097099
215.65042816247816,631.5418967420949,424.3495718375218,-151.54189674209488
171.92991737289483,644.8427081352717,468.0700826271052,-164.84270813527166
174.86104592531413,632.7961019000821,465.1389540746859,-152.79610190008214
188.4331123367679,622.0704065253568,451.56688766323214,-142.07040652535682
215.92429572436217,601.083326498274,424.0757042756378,-121.083326498274
251.96023510088995,597.8267068033408,388.0397648991101,-117.82670680334081
269.5111978591301,595.2166220070444,370.4888021408699,-115.2166220070444
290.6038668866903,590.9247263586552,349.3961331133097,-110.92472635865522
363.7777140873608,595.8128118671319,276.2222859126392,-115.81281186713193
445.82618899437017,617.2096590433766,194.17381100562983,-137.20965904337663
465.4638745037253,614.9442030103841,174.53612549627468,-134.94420301038406
491.6846195352374,612.4262724465749,148.3153804647626,-132.4262724465749
515.8739203677201,603.8604885989556,124.12607963227993,-123.86048859895561
551.1197828820343,597.9237910248106,88.88021711796569,-117.92379102481061
579.7740464871996,568.4408055034386,60.2259535128004,-88.44080550343858
545.6070531663698,550.0305012639442,94.39294683363016,-70.03050126394419
580.9574091210407,459.7582178864529,59.042590878959345,20.241782113547117
622.7107458435955,438.73416071431063,17.289254156404468,41.26583928568937
613.5746489840903,459.2309497675714,26.425351015909655,20.769050232428583
603.4315034163691,454.9079854648902,36.56849658363092,25.092014535109797
613.1149973852745,458.4740473865732,26.885002614725522,21.525952613426796
625.6118114431574,463.01866649511396,14.388188556842579,16.981333504886038
626.2077072889679,461.1077256307741,13.792292711032133,18.892274369225902
632.1510240340119,465.8596146760401,7.848975965988075,14.14038532395989
637.6016328029674,470.11768673880067,2.3983671970325986,9.882313261199329
645.7873568906213,475.9564583637919,-5.787356890621254,4.04354163620809
617.6854937180843,471.85534507151107,22.31450628191567,8.144654928488933
587.0328284404877,469.08913216649063,52.96717155951228,10.910867833509371
608.3440834364734,487.33330078762185,31.655916563526603,-7.333300787621852
606.5178264717335,496.0897465125529,33.48217352826646,-16.089746512552892
584.1554563443732,508.38583163838223,55.84454365562681,-28.38583163838223
597.9259716932373,304.4783330077013,42.07402830676267,175.52166699229872
619.1250202557142,286.61419439213745,20.874979744285838,193.38580560786255
632.372030402097,557.840657515679,7.627969597902961,-77.84065751567903
603.1245459759775,536.851155264419,36.875454024022474,-56.85115526441905
640.376138129093,501.42245411755556,-0.37613812909296485,-21.42245411755556
649.6009370116437,535.8754251271716,-9.600937011643737,-55.87542512717164
674.3078603923734,524.8729556207641,-34.307860392373414,-44.87295562076406
684.5309969569021,532.9982858824995,-44.53099695690207,-52.998285882499545
679.8600436425537,532.2333336760486,-39.860043642553705,-52.233333676048574
668.0443360078788,527.0902048976338,-28.04433600787877,-47.09020489763384
704.7591464620708,550.8414721456384,-64.75914646207082,-70.84147214563836
712.8814388216488,554.8826932110729,-72.88143882164877,-74.88269321107293
719.4468307822965,555.7639132027275,-79.4468307822965,-75.76391320272751
733.655864460784,560.7710103401191,-93.65586446078396,-80.77101034011912
739.0317450815522,559.1531642035711,-99.03174508155223,-79.15316420357112
743.0469237025445,558.7878532949147,-103.04692370254452,-78.78785329491473
747.9505715449277,545.0944485252088,-107.9505715449277,-65.0944485252088
735.2951772791729,533.4433130945267,-95.29517727917289,-53.44331309452673
724.7551992177868,518.4312687169687,-84.75519921778675,-38.4312687169687
709.3041946008744,499.90100282102316,-69.30419460087444,-19.901002821023155
694.6917709646866,482.12725400626186,-54.69177096468661,-2.1272540062618646
694.570467963182,477.66734111440206,-54.570467963181954,2.3326588855979367
681.8230452582122,462.86662401477855,-41.82304525821223,17.13337598522145
668.7659998272534,424.78658727254737,-28.76599982725338,55.213412727452635
652.0468463544156,101.17703921152139,-12.046846354415607,378.8229607884786
633.7444321188414,453.37780731858396,6.25556788115864,26.62219268141604
500.7720849963892,522.3850747900524,139.2279150036108,-42.385074790052386
784.4729427779786,732.5567778959445,-144.47294277797857,-252.5567778959445
987.6306459949285,356.8131055574691,-347.6306459949285,123.1868944425309
679.2074668828527,420.9794928437194,-39.207466882852714,59.02050715628059
270.0655049612382,383.3103921822487,369.9344950387618,96.68960781775132
285.1706198989894,356.9951646710259,354.8293801010106,123.00483532897408
311.16572429534415,295.73897023827396,328.83427570465585,184.26102976172604
315.70718041073263,301.82557965427236,324.29281958926737,178.17442034572764
342.3260391332565,306.94850075431236,297.6739608667435,173.05149924568764
336.9043889686422,486.5267144303003,303.0956110313578,-6.526714430300274
385.58171056317406,716.7827264776466,254.41828943682594,-236.78272647764663
295.68730151267596,602.7027673146791,344.31269848732404,-122.70276731467914
233.87925171210665,401.92804237270275,406.1207482878933,78.07195762729725
630.7564245672668,186.10353059349112,9.243575432733223,293.8964694065089
233.54482908718998,292.1949144295213,406.45517091281,187.8050855704787
136.5069218316641,118.40216120519858,503.4930781683359,361.5978387948014
574.1777406997758,130.80536573197787,65.82225930022423,349.1946342680221
643.3890217893751,916.7572869591334,-3.3890217893750787,-436.75728695913335
566.413161409448,833.7149899751555,73.58683859055202,-353.7149899751555
269.59334429590706,266.2845631878594,370.40665570409294,213.71543681214058
242.00160302140904,236.22210488873827,397.99839697859096,243.77789511126173
718.8148544995358,550.0049039452393,-78.81485449953584,-70.00490394523933
271.80100246952765,289.52320755245546,368.19899753047235,190.47679244754454
298.5495214302108,277.2064143785793,341.4504785697892,202.79358562142068
273.9932690405712,271.37037723357196,366.0067309594288,208.62962276642804
328.3275579201426,274.2984733701022,311.6724420798574,205.70152662989778
385.0328536479222,287.24609303836144,254.9671463520778,192.75390696163856
410.3211486334692,292.5462959577581,229.6788513665308,187.4537040422419
425.47221842962233,308.50894758022713,214.52778157037767,171.49105241977287
417.7669730752655,330.38466207102294,222.23302692473447,149.61533792897706
445.31662656706874,381.51985456805295,194.68337343293126,98.48014543194705
472.9929315841248,293.21965417229336,167.0070684158752,186.78034582770664
449.85910777740463,317.0726931291639,190.14089222259537,162.9273068708361
440.52917038710075,321.98939787552456,199.47082961289925,158.01060212447544
449.1624838986217,327.0036036270345,190.8375161013783,152.99639637296548
482.83276264706353,345.21665111644114,157.16723735293647,134.78334888355886
509.52312989045237,344.65220115254164,130.47687010954763,135.34779884745836
514.1508901025732,345.1097472421238,125.84910989742684,134.89025275787623
515.5003352344628,342.6780993038825,124.4996647655372,137.3219006961175
526.4057430995468,347.00640458639134,113.59425690045316,132.99359541360866
520.9560791182848,341.0985758186959,119.04392088171517,138.9014241813041
1079.457523401613,577.0440910541582,-439.4575234016129,-97.04409105415823
582.8717737643693,78.65091318848368,57.12822623563068,401.3490868115163
465.6789697325644,629.7979207508466,174.32103026743562,-149.79792075084663
245.56167174520982,820.130549952598,394.4383282547902,-340.130549952598
434.0917639810337,641.5204553496942,205.9082360189663,-161.5204553496942
445.1859479698526,635.8880437215844,194.81405203014742,-155.88804372158438
397.05697717337847,466.3299268452545,242.94302282662153,13.670073154745523
338.7207168011128,408.0940804648242,301.2792831988872,71.90591953517583
469.93082841708554,624.7699652373553,170.06917158291446,-144.76996523735534
375.2489061529241,440.9715137719823,264.7510938470759,39.0284862280177
422.72416198655867,628.030222196706,217.27583801344133,-148.03022219670595
638.8318545171992,391.32816923075126,1.16814548280081,88.67183076924874
495.11222464003725,603.0964796196355,144.88777535996275,-123.09647961963549
347.45888901893454,448.34108303200645,292.54111098106546,31.658916967993548
369.99804788041894,445.95557748207113,270.00195211958106,34.044422517928865
383.2471322166233,430.2425482557254,256.7528677833767,49.75745174427459
365.58778727752383,419.8153139859605,274.41221272247617,60.18468601403953
364.60273511258004,423.1279343350534,275.39726488741996,56.872065664946604
372.0092582754277,419.7961755443536,267.9907417245723,60.203824455646384
405.194552537878,525.9302448209046,234.805447462122,-45.93024482090459
357.1053682959301,418.79301509379343,282.8946317040699,61.20698490620657
465.5271832345871,608.4477180151058,174.47281676541292,-128.4477180151058
409.41930451046545,451.72813345077054,230.58069548953455,28.271866549229458
423.466927130237,441.3309810303133,216.53307286976298,38.669018969686704
389.00812978798547,437.47349684952894,250.99187021201453,42.52650315047106
356.345034375802,419.3767090717119,283.654965624198,60.6232909282881
423.2534486603017,450.1612734620992,216.74655133969833,29.83872653790081
446.3409826217698,534.5692516349826,193.6590173782302,-54.569251634982606
364.9788785194639,420.25233635904857,275.0211214805361,59.74766364095143
416.37588344756466,479.46476918480187,223.62411655243534,0.5352308151981333
462.5423318711489,605.761405797522,177.45766812885108,-125.761405797522
349.4706149518196,421.4674113472552,290.5293850481804,58.53258865274478
363.1269377020652,421.1633848956557,276.8730622979348,58.836615104344276
382.5474979860275,438.44556305225046,257.4525020139725,41.55443694774954
346.05056055790766,422.41341312997366,293.94943944209234,57.58658687002634
366.09083351620933,419.6152496256262,273.90916648379067,60.38475037437382
344.34928313858524,421.07286781818397,295.65071686141476,58.927132181816035
378.3031512546276,434.48732965618217,261.6968487453724,45.51267034381783
351.57611389005604,427.2513926286904,288.42388610994396,52.74860737130962
361.73205604271925,420.98237490004476,278.26794395728075,59.01762509995524
458.20017333808926,474.683674610407,181.79982666191074,5.316325389592976
426.689934977236,467.0263852917688,213.31006502276398,12.973614708231196
393.07609097648407,442.69457454053077,246.92390902351593,37.305425459469234
379.7499002924783,430.99989480277407,260.2500997075217,49.000105197225935
364.3309769102609,420.1004395285528,275.6690230897391,59.89956047144722
367.23232216081095,436.1514461104688,272.76767783918905,43.84855388953122
448.531212581124,422.7324514289704,191.468787418876,57.26754857102958
383.42763038012043,433.73238623586354,256.57236961987957,46.267613764136456
381.25324583488367,429.2091984933584,258.74675416511633,50.79080150664163
372.0779255495303,429.15611125455627,267.9220744504697,50.843888745443735
333.5210921383093,402.5981623833243,306.4789078616907,77.40183761667572
364.3668303405612,434.0616815686824,275.6331696594388,45.93831843131761
395.816351262747,437.93256669579455,244.183648737253,42.06743330420545
373.53466444886425,428.1890739410769,266.46533555113575,51.81092605892309
365.4718468546317,492.8009581648153,274.5281531453683,-12.800958164815313
325.1288845210252,441.2837941942172,314.8711154789748,38.716205805782806
379.09696180858265,464.40892944168644,260.90303819141735,15.591070558313561
409.55594547816503,475.42349371279073,230.44405452183497,4.57650628720927
329.87557635804853,399.08950084721926,310.12442364195147,80.91049915278074
340.2846524252575,418.566468305478,299.7153475747425,61.433531694522
357.272596251897,421.29541498538276,282.727403748103,58.70458501461724
357.64827699737884,426.50817355250695,282.35172300262116,53.491826447493054
